,Drug1,Drug2,Drug1_ID,Drug2_ID,DepMap_ID,Tissue,Loewe score,Actuals,Proba
4790,Dovitinib,Pioglitazone,DB05928,DB01132,ACH-001190,skin,0.18667638256263,1.0,0.4667395353317261
4791,Dovitinib,Pioglitazone,DB05928,DB01132,ACH-000615,skin,8.46611866014257,1.0,0.459971159696579
4792,Dovitinib,Pioglitazone,DB05928,DB01132,ACH-000644,skin,-2.90188383274645,0.0,0.4137603938579559
4793,Dovitinib,Pioglitazone,DB05928,DB01132,ACH-000730,skin,-9.10669048872279,0.0,0.4135910272598266
4794,Enzastaurin,Pioglitazone,DB06486,DB01132,ACH-000008,skin,5.60302889595587,1.0,0.2663827836513519
4795,Enzastaurin,Pioglitazone,DB06486,DB01132,ACH-000348,skin,-26.9197957077741,0.0,0.4277788996696472
4796,Enzastaurin,Pioglitazone,DB06486,DB01132,ACH-000219,skin,20.3246603615223,1.0,0.4102086722850799
4797,Enzastaurin,Pioglitazone,DB06486,DB01132,ACH-000750,skin,2.97184637479162,1.0,0.2746523916721344
4798,Enzastaurin,Pioglitazone,DB06486,DB01132,ACH-000450,skin,-7.69623298412563,0.0,0.2901535034179687
4799,"001, RAD",Pioglitazone,DB01590,DB01132,ACH-000008,skin,-13.6467584206566,0.0,0.3924597799777984
4800,"001, RAD",Pioglitazone,DB01590,DB01132,ACH-000644,skin,13.9032483842892,1.0,0.4750720262527466
4801,"001, RAD",Pioglitazone,DB01590,DB01132,ACH-000987,skin,6.19134778495597,1.0,0.5519497394561768
4802,49843-98-3,Pioglitazone,DB13978,DB01132,ACH-000968,skin,-10.3598133983363,0.0,0.3030839562416076
4803,49843-98-3,Pioglitazone,DB13978,DB01132,ACH-000219,skin,27.4944684500936,1.0,0.3852255046367645
4804,49843-98-3,Pioglitazone,DB13978,DB01132,ACH-000644,skin,-1.9590525806212,0.0,0.2791471183300018
4805,49843-98-3,Pioglitazone,DB13978,DB01132,ACH-000750,skin,-12.4803014934121,0.0,0.2103007584810257
4806,Fingolimod,Pioglitazone,DB08868,DB01132,ACH-000008,skin,-39.0766686285646,0.0,0.1449886262416839
4807,Fingolimod,Pioglitazone,DB08868,DB01132,ACH-000425,skin,-24.1067969771858,0.0,0.2605578303337097
4808,Daporinad,Pioglitazone,DB12731,DB01132,ACH-000425,skin,0.0892855750476365,1.0,0.4587602913379669
4809,Daporinad,Pioglitazone,DB12731,DB01132,ACH-000450,skin,10.5491838351977,1.0,0.503223180770874
4810,TCS JNK 5a,Pioglitazone,DB07217,DB01132,ACH-000304,skin,3.80084845100104,1.0,0.330260306596756
4811,TCS JNK 5a,Pioglitazone,DB07217,DB01132,ACH-001190,skin,-8.8686011033186,0.0,0.3881218433380127
4812,TCS JNK 5a,Pioglitazone,DB07217,DB01132,ACH-000401,skin,-11.6712513073514,0.0,0.2671917378902435
4813,Lestaurtinib,Pioglitazone,DB06469,DB01132,ACH-000008,skin,-6.34524985571738,0.0,0.175563782453537
4814,Lestaurtinib,Pioglitazone,DB06469,DB01132,ACH-000348,skin,2.36196459989281,1.0,0.3466314673423767
4815,Lestaurtinib,Pioglitazone,DB06469,DB01132,ACH-000915,skin,-0.887859182357947,0.0,0.2553838789463043
4816,Lestaurtinib,Pioglitazone,DB06469,DB01132,ACH-000730,skin,-21.4619287968374,0.0,0.2042630165815353
4817,Lestaurtinib,Pioglitazone,DB06469,DB01132,ACH-000987,skin,-9.73709915938292,0.0,0.2293421626091003
4818,Midostaurin,Pioglitazone,DB06595,DB01132,ACH-000788,skin,-0.338918454395341,0.0,0.4133723974227905
4819,Midostaurin,Pioglitazone,DB06595,DB01132,ACH-000614,skin,6.99904171544681,1.0,0.5170490145683289
4820,Midostaurin,Pioglitazone,DB06595,DB01132,ACH-000450,skin,-18.1473450186114,0.0,0.1802465766668319
4821,Midostaurin,Pioglitazone,DB06595,DB01132,ACH-000572,skin,3.35044957603416,1.0,0.4336480796337127
4822,Midostaurin,Pioglitazone,DB06595,DB01132,ACH-000401,skin,-31.4233612344824,0.0,0.3617183864116668
4823,nilutamide,Pioglitazone,DB00665,DB01132,ACH-000968,skin,-7.22336300656609,0.0,0.1591764837503433
4824,nilutamide,Pioglitazone,DB00665,DB01132,ACH-000425,skin,-5.52338259679306,0.0,0.2639725804328918
4825,nilutamide,Pioglitazone,DB00665,DB01132,ACH-000614,skin,-22.7359530381935,0.0,0.3828894197940826
4826,nilutamide,Pioglitazone,DB00665,DB01132,ACH-000750,skin,-9.61170666501454,0.0,0.3202530443668365
4827,nilutamide,Pioglitazone,DB00665,DB01132,ACH-000450,skin,-4.69347788435994,0.0,0.1399435698986053
4828,nilutamide,Pioglitazone,DB00665,DB01132,ACH-000987,skin,0.993531515613399,1.0,0.2678232491016388
4829,Nutlin-3,Pioglitazone,DB04144,DB01132,ACH-000304,skin,13.2959253018419,1.0,0.3480863571166992
4830,Nutlin-3,Pioglitazone,DB04144,DB01132,ACH-000788,skin,0.671076304876613,1.0,0.4281413555145263
4831,Nutlin-3,Pioglitazone,DB04144,DB01132,ACH-000644,skin,-14.3373536135633,0.0,0.3705181777477264
4832,Nutlin-3,Pioglitazone,DB04144,DB01132,ACH-000579,skin,1.47707062333076,1.0,0.3572347462177276
4833,Nutlin-3,Pioglitazone,DB04144,DB01132,ACH-000750,skin,-11.3728224498709,0.0,0.3367559015750885
4834,Linsitinib,Pioglitazone,DB06075,DB01132,ACH-000348,skin,3.37887547330542,1.0,0.3795075714588165
4835,Linsitinib,Pioglitazone,DB06075,DB01132,ACH-000425,skin,9.88273123726286,1.0,0.3502023220062256
4836,Linsitinib,Pioglitazone,DB06075,DB01132,ACH-000915,skin,-8.62234920689035,0.0,0.3839645087718963
4837,Linsitinib,Pioglitazone,DB06075,DB01132,ACH-000987,skin,2.04744869110889,1.0,0.3721563518047333
4838,Palbociclib,Pioglitazone,DB09073,DB01132,ACH-001190,skin,-1.4140065359391,0.0,0.4259401857852936
4839,Palbociclib,Pioglitazone,DB09073,DB01132,ACH-000348,skin,25.3908021732992,1.0,0.4143451452255249
4840,Palbociclib,Pioglitazone,DB09073,DB01132,ACH-000788,skin,15.7670734085677,1.0,0.4266217947006225
4841,Palbociclib,Pioglitazone,DB09073,DB01132,ACH-000644,skin,-4.53595518510835,0.0,0.4412378370761871
4842,Palbociclib,Pioglitazone,DB09073,DB01132,ACH-000730,skin,-4.43430805921816,0.0,0.3048695623874664
4843,Pazopanib,Pioglitazone,DB06589,DB01132,ACH-000450,skin,-15.9872769475589,0.0,0.0796298310160636
4844,Perifosine,Pioglitazone,DB06641,DB01132,ACH-000008,skin,2.64566878359524,1.0,0.1947235614061355
4845,Perifosine,Pioglitazone,DB06641,DB01132,ACH-000348,skin,-8.70136844941369,0.0,0.4011660814285278
4846,PLX-4720,Pioglitazone,DB06999,DB01132,ACH-000968,skin,-12.7411090447813,0.0,0.2496744990348816
4847,PLX-4720,Pioglitazone,DB06999,DB01132,ACH-000644,skin,-17.9064256766275,0.0,0.2887056767940521
4848,PLX-4720,Pioglitazone,DB06999,DB01132,ACH-000750,skin,6.71335690120497,1.0,0.2457889020442962
4849,PLX-4720,Pioglitazone,DB06999,DB01132,ACH-000987,skin,6.472700591701,1.0,0.3278422653675079
4850,SNS-032,Pioglitazone,DB05969,DB01132,ACH-000008,skin,6.67294674487661,1.0,0.4476462602615356
4851,SNS-032,Pioglitazone,DB05969,DB01132,ACH-000614,skin,-0.24178394346653,0.0,0.4932233095169067
4852,SNS-032,Pioglitazone,DB05969,DB01132,ACH-000750,skin,-4.2362381000232,0.0,0.3334322869777679
4853,SNS-032,Pioglitazone,DB05969,DB01132,ACH-000915,skin,-16.7124455082211,0.0,0.3403118848800659
4854,SNS-032,Pioglitazone,DB05969,DB01132,ACH-000987,skin,-22.9153685369354,0.0,0.2354835569858551
4855,SNS-314,Pioglitazone,DB06134,DB01132,ACH-000614,skin,6.52667906866775,1.0,0.4090548455715179
4856,SNS-314,Pioglitazone,DB06134,DB01132,ACH-000450,skin,3.58543638357541,1.0,0.4572536945343017
4857,su6656,Pioglitazone,DB08039,DB01132,ACH-000579,skin,-0.0372232693725989,0.0,0.3181343078613281
4858,841290-80-0,Pioglitazone,DB07159,DB01132,ACH-001190,skin,-8.2207289861878,0.0,0.5277026891708374
4859,841290-80-0,Pioglitazone,DB07159,DB01132,ACH-000614,skin,-16.6496680795391,0.0,0.4812446236610412
4860,841290-80-0,Pioglitazone,DB07159,DB01132,ACH-000401,skin,7.44590398802982,1.0,0.3657494783401489
4861,841290-80-0,Pioglitazone,DB07159,DB01132,ACH-000987,skin,1.66574388265745,1.0,0.6472414135932922
4862,Tanespimycin,Pioglitazone,DB12442,DB01132,ACH-001190,skin,2.34499130313755,1.0,0.2949650585651397
4863,Tanespimycin,Pioglitazone,DB12442,DB01132,ACH-000348,skin,-34.9347451256089,0.0,0.3216124176979065
4864,Tanespimycin,Pioglitazone,DB12442,DB01132,ACH-000788,skin,-1.21554776804811,0.0,0.309933990240097
4865,Tanespimycin,Pioglitazone,DB12442,DB01132,ACH-000915,skin,-11.231233281911,0.0,0.2259135395288467
4866,Tanespimycin,Pioglitazone,DB12442,DB01132,ACH-000730,skin,-7.11681575298917,0.0,0.2760222852230072
4867,Tideglusib,Pioglitazone,DB12129,DB01132,ACH-000304,skin,-3.46173028592702,0.0,0.2998556494712829
4868,Tideglusib,Pioglitazone,DB12129,DB01132,ACH-001190,skin,-20.2410377790422,0.0,0.4287146925926208
4869,Tideglusib,Pioglitazone,DB12129,DB01132,ACH-000750,skin,-2.28714496122927,0.0,0.2648332417011261
4870,Tideglusib,Pioglitazone,DB12129,DB01132,ACH-000572,skin,-10.7560721854589,0.0,0.4262354671955108
4871,Tipifarnib,Pioglitazone,DB04960,DB01132,ACH-001190,skin,-15.8133345859077,0.0,0.2455212324857711
4872,Tipifarnib,Pioglitazone,DB04960,DB01132,ACH-000219,skin,6.12562830350321,1.0,0.4357481598854065
4873,Tipifarnib,Pioglitazone,DB04960,DB01132,ACH-000579,skin,5.84634735236891,1.0,0.3182106614112854
4874,Tipifarnib,Pioglitazone,DB04960,DB01132,ACH-000915,skin,-14.1441856828348,0.0,0.3266283571720123
4875,Vatalanib,Pioglitazone,DB04879,DB01132,ACH-000644,skin,-21.992738062678,0.0,0.3402616679668426
4876,Vatalanib,Pioglitazone,DB04879,DB01132,ACH-000579,skin,-1.24763099974921,0.0,0.3356004953384399
4877,VX-702,Pioglitazone,DB05470,DB01132,ACH-001190,skin,2.48402743571317,1.0,0.4162447452545166
4878,VX-702,Pioglitazone,DB05470,DB01132,ACH-000348,skin,2.33294002340894,1.0,0.4131404459476471
4879,VX-702,Pioglitazone,DB05470,DB01132,ACH-000968,skin,-4.17448732901019,0.0,0.2428841441869735
4880,VX-702,Pioglitazone,DB05470,DB01132,ACH-000219,skin,-9.04093175396016,0.0,0.4106666445732116
4881,RAF265,Pioglitazone,DB05984,DB01132,ACH-000615,skin,-3.23191579782931,0.0,0.2631545066833496
4882,RAF265,Pioglitazone,DB05984,DB01132,ACH-000644,skin,-17.5292684191848,0.0,0.4102441370487213
4883,RAF265,Pioglitazone,DB05984,DB01132,ACH-000614,skin,10.0326111817583,1.0,0.4462193548679352
4884,RAF265,Pioglitazone,DB05984,DB01132,ACH-000579,skin,-1.35625997197736,0.0,0.2656755745410919
4885,Fludarabine,Pioglitazone,DB01073,DB01132,ACH-000644,skin,-27.6269318670528,0.0,0.1738486140966415
4886,vincristine,Pioglitazone,DB00541,DB01132,ACH-000450,skin,15.5063066653569,1.0,0.256596028804779
4887,vincristine,Pioglitazone,DB00541,DB01132,ACH-000987,skin,39.8510222424554,1.0,0.4517543613910675
4888,Vorinostat,SNS-314,DB02546,DB06134,ACH-000425,skin,8.97461975065129,1.0,0.4593651592731476
4889,Vorinostat,SNS-314,DB02546,DB06134,ACH-000219,skin,-35.3567975366883,0.0,0.603978157043457
4890,Vorinostat,SNS-314,DB02546,DB06134,ACH-000915,skin,12.9247720464465,1.0,0.5099100470542908
4891,Vorinostat,SNS-314,DB02546,DB06134,ACH-000987,skin,14.4767894562982,1.0,0.7368089556694031
4892,Selumetinib,SNS-314,DB11689,DB06134,ACH-000008,skin,-2.69410270179401,0.0,0.5937674045562744
4893,Selumetinib,SNS-314,DB11689,DB06134,ACH-000968,skin,-4.15849601078178,0.0,0.805548906326294
4894,Selumetinib,SNS-314,DB11689,DB06134,ACH-000750,skin,-28.5644052081487,0.0,0.3966488838195801
4895,Selumetinib,SNS-314,DB11689,DB06134,ACH-000572,skin,6.7729174766505,1.0,0.7605389952659607
4896,Selumetinib,SNS-314,DB11689,DB06134,ACH-000730,skin,-29.8138419494806,0.0,0.3324064612388611
4897,Sunitinib,SNS-314,DB01268,DB06134,ACH-000968,skin,6.39794206260889,1.0,0.8363485932350159
4898,Sunitinib,SNS-314,DB01268,DB06134,ACH-000915,skin,6.33476458915368,1.0,0.5401744842529297
4899,Sunitinib,SNS-314,DB01268,DB06134,ACH-000987,skin,18.9135411515084,1.0,0.8767730593681335
4900,Dasatinib,SNS-314,DB01254,DB06134,ACH-000304,skin,15.4099872145854,1.0,0.3593558073043823
4901,Dasatinib,SNS-314,DB01254,DB06134,ACH-000348,skin,10.8009323653133,1.0,0.6526317596435547
4902,Dasatinib,SNS-314,DB01254,DB06134,ACH-000987,skin,9.85840206204821,1.0,0.9117889404296876
4903,Nilotinib,SNS-314,DB04868,DB06134,ACH-000304,skin,-23.2197180701835,0.0,0.0736365765333175
4904,Nilotinib,SNS-314,DB04868,DB06134,ACH-000425,skin,10.364340295911,1.0,0.2656750679016113
4905,Nilotinib,SNS-314,DB04868,DB06134,ACH-000219,skin,-34.2383311377126,0.0,0.1292146295309066
4906,Nilotinib,SNS-314,DB04868,DB06134,ACH-000915,skin,18.8676051582356,1.0,0.1103535518050193
4907,Nilotinib,SNS-314,DB04868,DB06134,ACH-000401,skin,-25.4347146046853,0.0,0.0685171037912368
4908,Nilotinib,SNS-314,DB04868,DB06134,ACH-000987,skin,2.29234650880388,1.0,0.6298590302467346
4909,docetaxel,SNS-314,DB01248,DB06134,ACH-000008,skin,-10.5887548824639,0.0,0.6947429180145264
4910,Sorafenib,SNS-314,DB00398,DB06134,ACH-001190,skin,18.3260057898769,1.0,0.2412483692169189
4911,Sorafenib,SNS-314,DB00398,DB06134,ACH-000915,skin,12.5498351429189,1.0,0.1747430711984634
4912,Sorafenib,SNS-314,DB00398,DB06134,ACH-000572,skin,15.9960460554245,1.0,0.6351369023323059
4913,Sorafenib,SNS-314,DB00398,DB06134,ACH-000730,skin,-24.1584915863833,0.0,0.1992523372173309
4914,Sorafenib,SNS-314,DB00398,DB06134,ACH-000987,skin,10.1324798610876,1.0,0.6019492149353027
4915,Lapatinib,SNS-314,DB01259,DB06134,ACH-000008,skin,2.63377861619535,1.0,0.4968699216842651
4916,Lapatinib,SNS-314,DB01259,DB06134,ACH-001190,skin,-9.51774510929878,0.0,0.334489643573761
4917,Lenalidomide,SNS-314,DB00480,DB06134,ACH-000615,skin,-26.9362723989273,0.0,0.2452387660741806
4918,Lenalidomide,SNS-314,DB00480,DB06134,ACH-000579,skin,14.1616286420354,1.0,0.3560623526573181
4919,Lenalidomide,SNS-314,DB00480,DB06134,ACH-000987,skin,15.372749973789,1.0,0.4707717895507812
4920,Bortezomib,SNS-314,DB00188,DB06134,ACH-000730,skin,-30.7073856480338,0.0,0.1660881638526916
4921,Bortezomib,SNS-314,DB00188,DB06134,ACH-000987,skin,-31.4439449774755,0.0,0.2872249186038971
4922,Vismodegib,SNS-314,DB08828,DB06134,ACH-000968,skin,-8.61521589584494,0.0,0.5830727219581604
4923,Vismodegib,SNS-314,DB08828,DB06134,ACH-000788,skin,-24.834334558216,0.0,0.3876416087150574
4924,Vismodegib,SNS-314,DB08828,DB06134,ACH-000615,skin,-42.3553355176508,0.0,0.314120203256607
4925,Vismodegib,SNS-314,DB08828,DB06134,ACH-000572,skin,1.51447305903047,1.0,0.673697292804718
4926,Crizotinib,SNS-314,DB08865,DB06134,ACH-000219,skin,-5.73718011719912,0.0,0.5821714401245117
4927,Crizotinib,SNS-314,DB08865,DB06134,ACH-000614,skin,-10.8277694235203,0.0,0.5218401551246643
4928,Crizotinib,SNS-314,DB08865,DB06134,ACH-000987,skin,6.03525475840867,1.0,0.849809467792511
4929,Ruxolitinib,SNS-314,DB08877,DB06134,ACH-000008,skin,4.01708864514511,1.0,0.4186589419841766
4930,Ruxolitinib,SNS-314,DB08877,DB06134,ACH-000425,skin,-2.69581584541325,0.0,0.4470430016517639
4931,Ruxolitinib,SNS-314,DB08877,DB06134,ACH-000644,skin,-0.400192829813683,0.0,0.3931823074817657
4932,Ruxolitinib,SNS-314,DB08877,DB06134,ACH-000614,skin,2.66746119387424,1.0,0.4337310194969177
4933,Ruxolitinib,SNS-314,DB08877,DB06134,ACH-000750,skin,-15.9071944748683,0.0,0.4372175335884094
4934,Ruxolitinib,SNS-314,DB08877,DB06134,ACH-000572,skin,5.67873254139247,1.0,0.6064988374710083
4935,Veliparib,SNS-314,DB07232,DB06134,ACH-000304,skin,5.98641131769169,1.0,0.1398724168539047
4936,Veliparib,SNS-314,DB07232,DB06134,ACH-000401,skin,-28.9014268023923,0.0,0.2689918577671051
4937,MK-1775,SNS-314,DB11740,DB06134,ACH-000008,skin,12.9718686217432,1.0,0.8321470618247986
4938,MK-1775,SNS-314,DB11740,DB06134,ACH-001190,skin,-13.053839961187,0.0,0.5284216403961182
4939,MK-1775,SNS-314,DB11740,DB06134,ACH-000788,skin,-5.8527337817993,0.0,0.6729904413223267
4940,MK-1775,SNS-314,DB11740,DB06134,ACH-000750,skin,-7.6892705825477,0.0,0.4646425247192383
4941,MK-1775,SNS-314,DB11740,DB06134,ACH-000450,skin,4.39955942015528,1.0,0.6643550395965576
4942,MK-1775,SNS-314,DB11740,DB06134,ACH-000987,skin,6.77106872866718,1.0,0.8825947046279907
4943,Erlotinib,SNS-314,DB00530,DB06134,ACH-000425,skin,-4.29493932339731,0.0,0.6244154572486877
4944,Erlotinib,SNS-314,DB00530,DB06134,ACH-000614,skin,15.3160695770712,1.0,0.6354601979255676
4945,Erlotinib,SNS-314,DB00530,DB06134,ACH-000579,skin,14.2138669858674,1.0,0.623608410358429
4946,Erlotinib,SNS-314,DB00530,DB06134,ACH-000401,skin,-30.2517578578035,0.0,0.3229396939277649
4947,etoposide,SNS-314,DB00773,DB06134,ACH-000348,skin,-25.6677263394567,0.0,0.6006855964660645
4948,etoposide,SNS-314,DB00773,DB06134,ACH-000615,skin,-5.53994346705963,0.0,0.4904062747955322
4949,etoposide,SNS-314,DB00773,DB06134,ACH-000750,skin,-8.95242211879806,0.0,0.4449537396430969
4950,gemcitabine,SNS-314,DB00441,DB06134,ACH-000304,skin,-13.9916321835053,0.0,0.1059049591422081
4951,gemcitabine,SNS-314,DB00441,DB06134,ACH-000788,skin,-13.9923772188671,0.0,0.1456809639930725
4952,gemcitabine,SNS-314,DB00441,DB06134,ACH-000615,skin,-13.0811330999104,0.0,0.1192289143800735
4953,Navitoclax,SNS-314,DB12340,DB06134,ACH-000425,skin,-6.31216001505023,0.0,0.7080898284912109
4954,Navitoclax,SNS-314,DB12340,DB06134,ACH-000644,skin,1.96562743486401,1.0,0.5634130835533142
4955,Navitoclax,SNS-314,DB12340,DB06134,ACH-000614,skin,13.9461565775846,1.0,0.7080031037330627
4956,Navitoclax,SNS-314,DB12340,DB06134,ACH-000915,skin,-4.13369838603229,0.0,0.657260537147522
4957,Bexarotene,SNS-314,DB00307,DB06134,ACH-000008,skin,10.2755176684003,1.0,0.5730462670326233
4958,Bexarotene,SNS-314,DB00307,DB06134,ACH-000915,skin,4.01001057741365,1.0,0.2811375558376312
4959,racemic-Tasocitinib,SNS-314,DB08895,DB06134,ACH-000615,skin,-18.3978953555944,0.0,0.1613594442605972
4960,racemic-Tasocitinib,SNS-314,DB08895,DB06134,ACH-000915,skin,-12.0650932893157,0.0,0.2091526240110397
4961,racemic-Tasocitinib,SNS-314,DB08895,DB06134,ACH-000572,skin,4.33505393389589,1.0,0.5315200090408325
4962,Decitabine,SNS-314,DB01262,DB06134,ACH-000968,skin,10.1016739138745,1.0,0.7078735828399658
4963,Decitabine,SNS-314,DB01262,DB06134,ACH-000644,skin,10.4206142781602,1.0,0.4530588686466217
4964,Decitabine,SNS-314,DB01262,DB06134,ACH-000750,skin,-8.21390535411655,0.0,0.3138114809989929
4965,Decitabine,SNS-314,DB01262,DB06134,ACH-000450,skin,5.37789440672936,1.0,0.5621823668479919
4966,Decitabine,SNS-314,DB01262,DB06134,ACH-000915,skin,4.79441725529997,1.0,0.3980860710144043
4967,Decitabine,SNS-314,DB01262,DB06134,ACH-000401,skin,-8.65390121368024,0.0,0.2396603226661682
4968,Decitabine,SNS-314,DB01262,DB06134,ACH-000987,skin,0.538295548513442,1.0,0.6022949814796448
4969,Dovitinib,SNS-314,DB05928,DB06134,ACH-000615,skin,-12.7811860183673,0.0,0.5394223928451538
4970,Enzastaurin,SNS-314,DB06486,DB06134,ACH-000425,skin,-17.6176116763369,0.0,0.440218061208725
4971,Enzastaurin,SNS-314,DB06486,DB06134,ACH-000644,skin,-13.1385712012041,0.0,0.3422077596187591
4972,Enzastaurin,SNS-314,DB06486,DB06134,ACH-000614,skin,16.8159175430576,1.0,0.3649195730686188
4973,"001, RAD",SNS-314,DB01590,DB06134,ACH-000788,skin,3.39202128681268,1.0,0.5605241656303406
4974,"001, RAD",SNS-314,DB01590,DB06134,ACH-000987,skin,11.3692177025079,1.0,0.8569344282150269
4975,49843-98-3,SNS-314,DB13978,DB06134,ACH-000968,skin,-2.35592908847041,0.0,0.5680683851242065
4976,49843-98-3,SNS-314,DB13978,DB06134,ACH-000987,skin,13.932428739041,1.0,0.450072705745697
4977,Fingolimod,SNS-314,DB08868,DB06134,ACH-000304,skin,-14.8443704668982,0.0,0.0774525925517082
4978,Daporinad,SNS-314,DB12731,DB06134,ACH-000304,skin,-17.8500595626119,0.0,0.3305419981479645
4979,Daporinad,SNS-314,DB12731,DB06134,ACH-000425,skin,-0.829272362836552,0.0,0.4939116835594177
4980,Daporinad,SNS-314,DB12731,DB06134,ACH-000219,skin,-16.826848809376,0.0,0.6316708326339722
4981,Daporinad,SNS-314,DB12731,DB06134,ACH-000644,skin,2.0799949950315,1.0,0.5124680995941162
4982,Daporinad,SNS-314,DB12731,DB06134,ACH-000450,skin,12.9541997292891,1.0,0.7090781927108765
4983,Daporinad,SNS-314,DB12731,DB06134,ACH-000730,skin,-39.8348001994628,0.0,0.3713648915290832
4984,TCS JNK 5a,SNS-314,DB07217,DB06134,ACH-000425,skin,-0.440263333441232,0.0,0.599031925201416
4985,TCS JNK 5a,SNS-314,DB07217,DB06134,ACH-000219,skin,0.592814234135937,1.0,0.651170551776886
4986,TCS JNK 5a,SNS-314,DB07217,DB06134,ACH-000401,skin,-31.7851116106752,0.0,0.3238534927368164
4987,Lestaurtinib,SNS-314,DB06469,DB06134,ACH-000425,skin,-15.3902413778436,0.0,0.3755750954151153
4988,Midostaurin,SNS-314,DB06595,DB06134,ACH-000968,skin,7.35179665854237,1.0,0.7349448800086975
4989,Midostaurin,SNS-314,DB06595,DB06134,ACH-000788,skin,16.1726836968,1.0,0.6155442595481873
4990,Midostaurin,SNS-314,DB06595,DB06134,ACH-000425,skin,9.79434167189644,1.0,0.5771275758743286
4991,Midostaurin,SNS-314,DB06595,DB06134,ACH-000579,skin,13.0975738570844,1.0,0.6054579019546509
4992,Midostaurin,SNS-314,DB06595,DB06134,ACH-000450,skin,-1.95430236120903,0.0,0.5313749313354492
4993,Midostaurin,SNS-314,DB06595,DB06134,ACH-000987,skin,22.7380232685404,1.0,0.7992201447486877
4994,nilutamide,SNS-314,DB00665,DB06134,ACH-000304,skin,-0.407760565471692,0.0,0.2090417444705963
4995,nilutamide,SNS-314,DB00665,DB06134,ACH-000425,skin,-1.74648224305882,0.0,0.4470058679580688
4996,nilutamide,SNS-314,DB00665,DB06134,ACH-000450,skin,6.94202956880575,1.0,0.4243509471416473
4997,Nutlin-3,SNS-314,DB04144,DB06134,ACH-000219,skin,-1.85022830508163,0.0,0.5395110249519348
4998,Nutlin-3,SNS-314,DB04144,DB06134,ACH-000614,skin,11.1180666552877,1.0,0.4997063279151916
4999,Nutlin-3,SNS-314,DB04144,DB06134,ACH-000572,skin,7.62024005996605,1.0,0.6001226902008057
5000,Linsitinib,SNS-314,DB06075,DB06134,ACH-000304,skin,1.13127624057079,1.0,0.4196421504020691
5001,Linsitinib,SNS-314,DB06075,DB06134,ACH-000614,skin,-4.77619623815148,0.0,0.7176401615142822
5002,Linsitinib,SNS-314,DB06075,DB06134,ACH-000450,skin,10.5961770958986,1.0,0.6400772333145142
5003,Palbociclib,SNS-314,DB09073,DB06134,ACH-000425,skin,-3.45683487895736,0.0,0.6178293824195862
5004,Palbociclib,SNS-314,DB09073,DB06134,ACH-000219,skin,12.6253327579223,1.0,0.6480336785316467
5005,Palbociclib,SNS-314,DB09073,DB06134,ACH-000450,skin,2.63460988644948,1.0,0.5250445008277893
5006,Palbociclib,SNS-314,DB09073,DB06134,ACH-000401,skin,-38.806744782505,0.0,0.3587510585784912
5007,Pazopanib,SNS-314,DB06589,DB06134,ACH-000968,skin,7.01691030717478,1.0,0.5786330699920654
5008,Pazopanib,SNS-314,DB06589,DB06134,ACH-000219,skin,-4.78080933029069,0.0,0.4627203941345215
5009,Pazopanib,SNS-314,DB06589,DB06134,ACH-000450,skin,7.77811939489292,1.0,0.3896838128566742
5010,Pazopanib,SNS-314,DB06589,DB06134,ACH-000987,skin,9.76467494232799,1.0,0.7430460453033447
5011,Perifosine,SNS-314,DB06641,DB06134,ACH-000008,skin,8.83932640640252,1.0,0.5430462956428528
5012,PLX-4720,SNS-314,DB06999,DB06134,ACH-000615,skin,-12.9017072001095,0.0,0.2738031148910522
5013,PLX-4720,SNS-314,DB06999,DB06134,ACH-000644,skin,-20.4279863917375,0.0,0.4666670560836792
5014,PLX-4720,SNS-314,DB06999,DB06134,ACH-000579,skin,7.06874993344209,1.0,0.3940269947052002
5015,PLX-4720,SNS-314,DB06999,DB06134,ACH-000450,skin,3.89606901545814,1.0,0.5207744836807251
5016,PLX-4720,SNS-314,DB06999,DB06134,ACH-000915,skin,-0.224443071609259,0.0,0.5093462467193604
5017,PLX-4720,SNS-314,DB06999,DB06134,ACH-000730,skin,-60.3827152010563,0.0,0.2761411964893341
5018,PLX-4720,SNS-314,DB06999,DB06134,ACH-000401,skin,-36.1420765963759,0.0,0.1877689212560653
5019,SNS-032,SNS-314,DB05969,DB06134,ACH-000304,skin,-12.0181627348366,0.0,0.312347412109375
5020,841290-80-0,SNS-314,DB07159,DB06134,ACH-001190,skin,3.58599438857486,1.0,0.6744552850723267
5021,841290-80-0,SNS-314,DB07159,DB06134,ACH-000968,skin,25.4910929363799,1.0,0.9352385401725768
5022,841290-80-0,SNS-314,DB07159,DB06134,ACH-000219,skin,4.34733642288897,1.0,0.7607164978981018
5023,841290-80-0,SNS-314,DB07159,DB06134,ACH-000644,skin,19.8759427336658,1.0,0.6621127724647522
5024,841290-80-0,SNS-314,DB07159,DB06134,ACH-000614,skin,3.61016929366971,1.0,0.7478429079055786
5025,841290-80-0,SNS-314,DB07159,DB06134,ACH-000987,skin,18.5479147065077,1.0,0.9278019070625304
5026,Tanespimycin,SNS-314,DB12442,DB06134,ACH-000304,skin,-9.31933039055776,0.0,0.2454989552497863
5027,Tanespimycin,SNS-314,DB12442,DB06134,ACH-000348,skin,2.05968468878411,1.0,0.4166856110095978
5028,Tanespimycin,SNS-314,DB12442,DB06134,ACH-000219,skin,-19.8711820157833,0.0,0.536948025226593
