,Drug1,Drug2,Drug1_ID,Drug2_ID,DepMap_ID,Tissue,Loewe score,Actuals,Proba
6308,raloxifene,hydroxyurea,DB00481,DB01005,ACH-000696,ovary,1.69742172223397,1.0,0.2018796801567077
6309,raloxifene,hydroxyurea,DB00481,DB01005,ACH-000997,large_intestine,-1.11991859204061,0.0,0.1804684996604919
6310,teniposide,hydroxyurea,DB00444,DB01005,ACH-000900,lung,-26.0555150959243,0.0,0.1864511370658874
6311,teniposide,hydroxyurea,DB00444,DB01005,ACH-000477,skin,-28.6522701324479,0.0,0.1987095475196838
6312,teniposide,hydroxyurea,DB00444,DB01005,ACH-000273,brain,-19.9711774267346,0.0,0.1987274736166
6313,teniposide,hydroxyurea,DB00444,DB01005,ACH-000649,kidney,-5.98701138504962,0.0,0.1882828623056411
6314,teniposide,hydroxyurea,DB00444,DB01005,ACH-000825,lung,-39.1012626725988,0.0,0.2254512012004852
6315,teniposide,hydroxyurea,DB00444,DB01005,ACH-000551,haematopoietic_and_lymphoid,-61.9202370201319,0.0,0.1733222603797912
6316,teniposide,hydroxyurea,DB00444,DB01005,ACH-000367,lung,-40.2198143737721,0.0,0.2097704112529754
6317,teniposide,hydroxyurea,DB00444,DB01005,ACH-000148,breast,-2.79020407156407,0.0,0.212417870759964
6318,teniposide,hydroxyurea,DB00444,DB01005,ACH-000617,ovary,-8.76492323965209,0.0,0.1920865327119827
6319,teniposide,hydroxyurea,DB00444,DB01005,ACH-000969,large_intestine,-36.1113780228128,0.0,0.1951952129602432
6320,paclitaxel,hydroxyurea,DB01229,DB01005,ACH-000971,large_intestine,-16.4173203714547,0.0,0.1642390638589859
6321,paclitaxel,hydroxyurea,DB01229,DB01005,ACH-000651,large_intestine,-65.2997999154413,0.0,0.1591711342334747
6322,paclitaxel,hydroxyurea,DB01229,DB01005,ACH-000681,lung,-17.4279271374704,0.0,0.1913195550441742
6323,paclitaxel,hydroxyurea,DB01229,DB01005,ACH-000552,large_intestine,-53.0587743260702,0.0,0.1923092156648636
6324,paclitaxel,hydroxyurea,DB01229,DB01005,ACH-000148,breast,-21.1114289276549,0.0,0.1818848997354507
6325,paclitaxel,hydroxyurea,DB01229,DB01005,ACH-000849,breast,-28.8626241403831,0.0,0.1888047903776168
6326,paclitaxel,hydroxyurea,DB01229,DB01005,ACH-000706,lung,-0.788553467620222,0.0,0.2203398048877716
6327,paclitaxel,hydroxyurea,DB01229,DB01005,ACH-000730,skin,-23.9650153189373,0.0,0.1955435127019882
6328,celecoxib,hydroxyurea,DB00482,DB01005,ACH-000504,brain,-0.731063939045175,0.0,0.1753971427679062
6329,celecoxib,hydroxyurea,DB00482,DB01005,ACH-000900,lung,-1.33555152893682,0.0,0.1330170482397079
6330,celecoxib,hydroxyurea,DB00482,DB01005,ACH-000288,breast,-0.828012102178195,0.0,0.1722506284713745
6331,celecoxib,hydroxyurea,DB00482,DB01005,ACH-000376,brain,-1.40780809347533,0.0,0.1528435200452804
6332,celecoxib,hydroxyurea,DB00482,DB01005,ACH-000681,lung,-1.77724625239679,0.0,0.1867391020059585
6333,celecoxib,hydroxyurea,DB00482,DB01005,ACH-000966,ovary,-1.74495578493825,0.0,0.1605204194784164
6334,celecoxib,hydroxyurea,DB00482,DB01005,ACH-000768,breast,0.0297281322416945,1.0,0.1733672171831131
6335,celecoxib,hydroxyurea,DB00482,DB01005,ACH-000617,ovary,-1.78362831950062,0.0,0.1732335686683654
6336,celecoxib,hydroxyurea,DB00482,DB01005,ACH-000849,breast,-1.48797371194651,0.0,0.1809381395578384
6337,celecoxib,hydroxyurea,DB00482,DB01005,ACH-000969,large_intestine,-9.01611936362431,0.0,0.1653866022825241
6338,CHEMBL17639,hydroxyurea,DB00242,DB01005,ACH-000811,ovary,-5.1789355465994,0.0,0.1433557718992233
6339,CHEMBL17639,hydroxyurea,DB00242,DB01005,ACH-000288,breast,-28.6871794387168,0.0,0.1591199487447738
6340,CHEMBL17639,hydroxyurea,DB00242,DB01005,ACH-000615,skin,-44.9012261200041,0.0,0.1464704126119613
6341,CHEMBL17639,hydroxyurea,DB00242,DB01005,ACH-000825,lung,-34.4292591547806,0.0,0.1398111134767532
6342,CHEMBL17639,hydroxyurea,DB00242,DB01005,ACH-000551,haematopoietic_and_lymphoid,-38.2039429697416,0.0,0.1518910974264145
6343,CHEMBL17639,hydroxyurea,DB00242,DB01005,ACH-000090,prostate,-15.6571015415744,0.0,0.173528254032135
6344,CHEMBL17639,hydroxyurea,DB00242,DB01005,ACH-000428,kidney,-25.9155754742816,0.0,0.199080690741539
6345,docetaxel,hydroxyurea,DB01248,DB01005,ACH-001190,skin,-6.15292131465873,0.0,0.2023634761571884
6346,docetaxel,hydroxyurea,DB01248,DB01005,ACH-000971,large_intestine,-2.22124301802265,0.0,0.187774658203125
6347,docetaxel,hydroxyurea,DB01248,DB01005,ACH-000425,skin,4.85608693626908,1.0,0.2423819303512573
6348,docetaxel,hydroxyurea,DB01248,DB01005,ACH-000046,kidney,-1.44507267469929,0.0,0.243271991610527
6349,docetaxel,hydroxyurea,DB01248,DB01005,ACH-000343,lung,-74.8845405907655,0.0,0.1994483172893524
6350,docetaxel,hydroxyurea,DB01248,DB01005,ACH-000750,skin,1.6745209433632,1.0,0.1831582486629486
6351,docetaxel,hydroxyurea,DB01248,DB01005,ACH-000367,lung,-3.65070276616334,0.0,0.2202923148870468
6352,docetaxel,hydroxyurea,DB01248,DB01005,ACH-000768,breast,6.39962587074285,1.0,0.2085937857627868
6353,docetaxel,hydroxyurea,DB01248,DB01005,ACH-000969,large_intestine,5.89809770539585,1.0,0.1914218664169311
6354,Imatinib,hydroxyurea,DB00619,DB01005,ACH-000288,breast,-4.55538476673793,0.0,0.1437474489212036
6355,Imatinib,hydroxyurea,DB00619,DB01005,ACH-000376,brain,-9.17481915490191,0.0,0.1629287898540496
6356,Imatinib,hydroxyurea,DB00619,DB01005,ACH-000046,kidney,-2.43357724702788,0.0,0.1332524567842483
6357,Imatinib,hydroxyurea,DB00619,DB01005,ACH-000825,lung,-2.09086384914863,0.0,0.1313311159610748
6358,Imatinib,hydroxyurea,DB00619,DB01005,ACH-000551,haematopoietic_and_lymphoid,-28.2759528865479,0.0,0.1417993903160095
6359,Imatinib,hydroxyurea,DB00619,DB01005,ACH-000552,large_intestine,-4.6635157603053,0.0,0.1817506998777389
6360,Imatinib,hydroxyurea,DB00619,DB01005,ACH-000817,haematopoietic_and_lymphoid,-5.13686762000905,0.0,0.163497507572174
6361,Imatinib,hydroxyurea,DB00619,DB01005,ACH-000617,ovary,0.0246860935138516,1.0,0.1336888819932937
6362,Imatinib,hydroxyurea,DB00619,DB01005,ACH-000706,lung,-4.86839218628469,0.0,0.1576684266328811
6363,Imatinib,hydroxyurea,DB00619,DB01005,ACH-000969,large_intestine,-12.632480656298,0.0,0.154652789235115
6364,EXEMESTANE,hydroxyurea,DB00990,DB01005,ACH-000651,large_intestine,-20.3083255485449,0.0,0.2090222537517547
6365,EXEMESTANE,hydroxyurea,DB00990,DB01005,ACH-000681,lung,-24.3370069611932,0.0,0.1998476684093475
6366,EXEMESTANE,hydroxyurea,DB00990,DB01005,ACH-000552,large_intestine,-25.183596936456,0.0,0.228387251496315
6367,EXEMESTANE,hydroxyurea,DB00990,DB01005,ACH-000148,breast,-17.2580430118509,0.0,0.2516428232192993
6368,EXEMESTANE,hydroxyurea,DB00990,DB01005,ACH-000147,breast,-5.62440566914188,0.0,0.2569451928138733
6369,EXEMESTANE,hydroxyurea,DB00990,DB01005,ACH-000696,ovary,-3.46590588534962,0.0,0.2726490497589111
6370,EXEMESTANE,hydroxyurea,DB00990,DB01005,ACH-000090,prostate,-15.9005305083714,0.0,0.2033485174179077
6371,"Azacytidine, 5-",hydroxyurea,DB00928,DB01005,ACH-000504,brain,-6.845222648914,0.0,0.2153631895780563
6372,"Azacytidine, 5-",hydroxyurea,DB00928,DB01005,ACH-000288,breast,-22.8225386684858,0.0,0.1979403048753738
6373,"Azacytidine, 5-",hydroxyurea,DB00928,DB01005,ACH-000655,brain,-28.3494994009046,0.0,0.1842432022094726
6374,"Azacytidine, 5-",hydroxyurea,DB00928,DB01005,ACH-000861,lung,4.59200045057802,1.0,0.1791388094425201
6375,"Azacytidine, 5-",hydroxyurea,DB00928,DB01005,ACH-000552,large_intestine,-18.456162809284,0.0,0.229194164276123
6376,"Azacytidine, 5-",hydroxyurea,DB00928,DB01005,ACH-000433,kidney,-13.662277870257,0.0,0.2143719643354416
6377,"Azacytidine, 5-",hydroxyurea,DB00928,DB01005,ACH-000997,large_intestine,-10.5028551011498,0.0,0.2077136486768722
6378,"Azacytidine, 5-",hydroxyurea,DB00928,DB01005,ACH-000969,large_intestine,-35.9944880804905,0.0,0.2265959829092025
6379,7-Ethyl-10-hydroxycamptothecin,hydroxyurea,DB05482,DB01005,ACH-000425,skin,-75.9621259090208,0.0,0.1669875383377075
6380,7-Ethyl-10-hydroxycamptothecin,hydroxyurea,DB05482,DB01005,ACH-000273,brain,-33.0567930940731,0.0,0.1327841132879257
6381,7-Ethyl-10-hydroxycamptothecin,hydroxyurea,DB05482,DB01005,ACH-000649,kidney,-23.3387463246257,0.0,0.155568465590477
6382,7-Ethyl-10-hydroxycamptothecin,hydroxyurea,DB05482,DB01005,ACH-000966,ovary,-13.4932403231619,0.0,0.2211992442607879
6383,7-Ethyl-10-hydroxycamptothecin,hydroxyurea,DB05482,DB01005,ACH-000750,skin,-29.8566109671264,0.0,0.1515822261571884
6384,7-Ethyl-10-hydroxycamptothecin,hydroxyurea,DB05482,DB01005,ACH-000817,haematopoietic_and_lymphoid,-19.2865593921658,0.0,0.1562940776348114
6385,7-Ethyl-10-hydroxycamptothecin,hydroxyurea,DB05482,DB01005,ACH-000148,breast,-24.3172375684449,0.0,0.1826589852571487
6386,7-Ethyl-10-hydroxycamptothecin,hydroxyurea,DB05482,DB01005,ACH-000768,breast,-3.07895591273022,0.0,0.1895573735237121
6387,7-Ethyl-10-hydroxycamptothecin,hydroxyurea,DB05482,DB01005,ACH-000433,kidney,-17.1301714735919,0.0,0.1254934072494506
6388,7-Ethyl-10-hydroxycamptothecin,hydroxyurea,DB05482,DB01005,ACH-000969,large_intestine,-25.2958986640265,0.0,0.1670511364936828
6389,7-Ethyl-10-hydroxycamptothecin,hydroxyurea,DB05482,DB01005,ACH-000428,kidney,-64.3481240916722,0.0,0.2304396033287048
6390,Vincristine sulfate,hydroxyurea,DB00541,DB01005,ACH-000463,lung,-9.82188861464377,0.0,0.2176174819469452
6391,Vincristine sulfate,hydroxyurea,DB00541,DB01005,ACH-001190,skin,-9.28035978032992,0.0,0.2038313299417495
6392,Vincristine sulfate,hydroxyurea,DB00541,DB01005,ACH-000811,ovary,-0.105126810134327,0.0,0.2088288813829422
6393,Vincristine sulfate,hydroxyurea,DB00541,DB01005,ACH-000477,skin,-8.17407717611719,0.0,0.232014924287796
6394,Vincristine sulfate,hydroxyurea,DB00541,DB01005,ACH-000001,ovary,0.118441246799167,1.0,0.1814295053482055
6395,Vincristine sulfate,hydroxyurea,DB00541,DB01005,ACH-000825,lung,1.64908723314057,1.0,0.1947589069604873
6396,Vincristine sulfate,hydroxyurea,DB00541,DB01005,ACH-000579,skin,0.576465938665078,1.0,0.2315122187137603
6397,Vincristine sulfate,hydroxyurea,DB00541,DB01005,ACH-000148,breast,0.0900723288807451,1.0,0.2106838375329971
6398,5-Fluoro-2'-deoxyuridine,hydroxyurea,DB00322,DB01005,ACH-001190,skin,-1.65853284179139,0.0,0.1791400164365768
6399,5-Fluoro-2'-deoxyuridine,hydroxyurea,DB00322,DB01005,ACH-000811,ovary,-10.8504012011387,0.0,0.1340252012014389
6400,5-Fluoro-2'-deoxyuridine,hydroxyurea,DB00322,DB01005,ACH-001151,ovary,-14.5045191879743,0.0,0.1561647653579712
6401,5-Fluoro-2'-deoxyuridine,hydroxyurea,DB00322,DB01005,ACH-000861,lung,-88.6579677707403,0.0,0.1498846113681793
6402,5-Fluoro-2'-deoxyuridine,hydroxyurea,DB00322,DB01005,ACH-000750,skin,-26.9263599073175,0.0,0.1485899090766906
6403,5-Fluoro-2'-deoxyuridine,hydroxyurea,DB00322,DB01005,ACH-000367,lung,2.68845283359206,1.0,0.1552679240703582
6404,5-Fluoro-2'-deoxyuridine,hydroxyurea,DB00322,DB01005,ACH-000148,breast,-73.4536886643282,0.0,0.1795156151056289
6405,5-Fluoro-2'-deoxyuridine,hydroxyurea,DB00322,DB01005,ACH-000147,breast,4.08367502464209,1.0,0.1712211221456527
6406,5-Fluoro-2'-deoxyuridine,hydroxyurea,DB00322,DB01005,ACH-000428,kidney,-26.9764533095382,0.0,0.1853040903806686
6407,letrozole,hydroxyurea,DB01006,DB01005,ACH-000900,lung,1.18551865077447,1.0,0.1662952452898025
6408,letrozole,hydroxyurea,DB01006,DB01005,ACH-000971,large_intestine,5.41497786427075,1.0,0.1609953045845031
6409,letrozole,hydroxyurea,DB01006,DB01005,ACH-000425,skin,2.80925976860845,1.0,0.2034328877925872
6410,letrozole,hydroxyurea,DB01006,DB01005,ACH-001151,ovary,-0.215181969543078,0.0,0.1619462668895721
6411,letrozole,hydroxyurea,DB01006,DB01005,ACH-000825,lung,0.611531495392025,1.0,0.1630309671163559
6412,letrozole,hydroxyurea,DB01006,DB01005,ACH-000551,haematopoietic_and_lymphoid,-12.5352662723735,0.0,0.1398722529411316
6413,letrozole,hydroxyurea,DB01006,DB01005,ACH-000579,skin,1.79067383554563,1.0,0.1821318715810775
6414,letrozole,hydroxyurea,DB01006,DB01005,ACH-000148,breast,1.15303677811866,1.0,0.1926660537719726
6415,letrozole,hydroxyurea,DB01006,DB01005,ACH-000617,ovary,2.88377873315331,1.0,0.1811610013246536
6416,letrozole,hydroxyurea,DB01006,DB01005,ACH-000849,breast,-1.26730120167941,0.0,0.1956918686628341
6417,letrozole,hydroxyurea,DB01006,DB01005,ACH-000730,skin,-1.55010190659957,0.0,0.1616922914981842
6418,Retinoic acid,hydroxyurea,DB00523,DB01005,ACH-000288,breast,-1.12521678262668,0.0,0.1836760342121124
6419,Retinoic acid,hydroxyurea,DB00523,DB01005,ACH-000971,large_intestine,5.89004622498489,1.0,0.2067255824804306
6420,Retinoic acid,hydroxyurea,DB00523,DB01005,ACH-000651,large_intestine,-0.678522012437864,0.0,0.2021481543779373
6421,Retinoic acid,hydroxyurea,DB00523,DB01005,ACH-000273,brain,-2.5032843832445,0.0,0.2057186216115951
6422,Retinoic acid,hydroxyurea,DB00523,DB01005,ACH-000001,ovary,-1.45769231339196,0.0,0.1829152405261993
6423,Retinoic acid,hydroxyurea,DB00523,DB01005,ACH-000681,lung,-15.5382698912423,0.0,0.1976254880428314
6424,Retinoic acid,hydroxyurea,DB00523,DB01005,ACH-000966,ovary,-0.398548365584241,0.0,0.2517828047275543
6425,Retinoic acid,hydroxyurea,DB00523,DB01005,ACH-000579,skin,-3.23086313753503,0.0,0.1985712945461273
6426,Retinoic acid,hydroxyurea,DB00523,DB01005,ACH-000148,breast,-26.1435324784178,0.0,0.2214896529912948
6427,Retinoic acid,hydroxyurea,DB00523,DB01005,ACH-000147,breast,-16.5884880722402,0.0,0.2355980724096298
6428,Retinoic acid,hydroxyurea,DB00523,DB01005,ACH-000090,prostate,-5.69242868495351,0.0,0.2235246449708938
6429,Fludarabine Base,hydroxyurea,DB01073,DB01005,ACH-000504,brain,0.592542306930119,1.0,0.1906483620405197
6430,Fludarabine Base,hydroxyurea,DB01073,DB01005,ACH-000900,lung,-1.21181628499074,0.0,0.2027285993099212
6431,Fludarabine Base,hydroxyurea,DB01073,DB01005,ACH-000376,brain,-3.3824118825274,0.0,0.1607944071292877
6432,Fludarabine Base,hydroxyurea,DB01073,DB01005,ACH-000971,large_intestine,-21.514509066532,0.0,0.1472280919551849
6433,Fludarabine Base,hydroxyurea,DB01073,DB01005,ACH-000615,skin,-14.917915320977,0.0,0.1888924390077591
6434,Fludarabine Base,hydroxyurea,DB01073,DB01005,ACH-000681,lung,-6.16410696619098,0.0,0.1727043688297271
6435,Fludarabine Base,hydroxyurea,DB01073,DB01005,ACH-000825,lung,-0.886444523997785,0.0,0.1645021736621856
6436,Fludarabine Base,hydroxyurea,DB01073,DB01005,ACH-000555,kidney,0.185352197659567,1.0,0.1782686710357666
6437,Fludarabine Base,hydroxyurea,DB01073,DB01005,ACH-000617,ovary,0.490385047935106,1.0,0.1686800569295883
6438,Fludarabine Base,hydroxyurea,DB01073,DB01005,ACH-000433,kidney,-4.49628550453026,0.0,0.1556544750928878
6439,Fludarabine Base,hydroxyurea,DB01073,DB01005,ACH-000997,large_intestine,0.837404136748287,1.0,0.1741487383842468
6440,Fludarabine Base,hydroxyurea,DB01073,DB01005,ACH-000428,kidney,-2.20215879385528,0.0,0.2026952505111694
6441,CYTARABINE HYDROCHLORIDE,hydroxyurea,DB00987,DB01005,ACH-000273,brain,-6.38877043506367,0.0,0.1371924877166748
6442,CYTARABINE HYDROCHLORIDE,hydroxyurea,DB00987,DB01005,ACH-001151,ovary,-34.5388690819084,0.0,0.2102859318256378
6443,CYTARABINE HYDROCHLORIDE,hydroxyurea,DB00987,DB01005,ACH-000681,lung,-44.5701208498824,0.0,0.1803233623504638
6444,CYTARABINE HYDROCHLORIDE,hydroxyurea,DB00987,DB01005,ACH-000966,ovary,-20.0201796659955,0.0,0.1750823706388473
6445,CYTARABINE HYDROCHLORIDE,hydroxyurea,DB00987,DB01005,ACH-000825,lung,-18.8096780401781,0.0,0.1886855214834213
6446,CYTARABINE HYDROCHLORIDE,hydroxyurea,DB00987,DB01005,ACH-000750,skin,-36.7107371965717,0.0,0.1727693378925323
6447,CYTARABINE HYDROCHLORIDE,hydroxyurea,DB00987,DB01005,ACH-000367,lung,-6.22034492490933,0.0,0.1847406178712844
6448,5-Fluorouracil,hydroxyurea,DB00544,DB01005,ACH-000971,large_intestine,-11.4156369461413,0.0,0.2024147063493728
6449,5-Fluorouracil,hydroxyurea,DB00544,DB01005,ACH-000425,skin,-23.4108696604791,0.0,0.2716087698936462
6450,5-Fluorouracil,hydroxyurea,DB00544,DB01005,ACH-000615,skin,-6.11230549535132,0.0,0.2058475166559219
6451,5-Fluorouracil,hydroxyurea,DB00544,DB01005,ACH-000046,kidney,1.89719379339103,1.0,0.2240268886089325
6452,5-Fluorouracil,hydroxyurea,DB00544,DB01005,ACH-001151,ovary,-20.3614698313598,0.0,0.2276896834373474
6453,5-Fluorouracil,hydroxyurea,DB00544,DB01005,ACH-000966,ovary,0.1729411632132,1.0,0.2487318515777588
6454,5-Fluorouracil,hydroxyurea,DB00544,DB01005,ACH-000343,lung,-20.7450037289926,0.0,0.2034273296594619
6455,5-Fluorouracil,hydroxyurea,DB00544,DB01005,ACH-000555,kidney,-17.6317501978695,0.0,0.2319786846637725
6456,5-Fluorouracil,hydroxyurea,DB00544,DB01005,ACH-000428,kidney,-12.8388862068718,0.0,0.2078898251056671
6457,Dexrazoxane,hydroxyurea,DB00380,DB01005,ACH-000900,lung,-7.77401464659417,0.0,0.2111139297485351
6458,Dexrazoxane,hydroxyurea,DB00380,DB01005,ACH-000811,ovary,-3.96414965726693,0.0,0.1984814405441284
6459,Dexrazoxane,hydroxyurea,DB00380,DB01005,ACH-000425,skin,-2.39243388639207,0.0,0.2364632934331894
6460,Dexrazoxane,hydroxyurea,DB00380,DB01005,ACH-000861,lung,-3.5898678997291,0.0,0.2219724506139755
6461,Dexrazoxane,hydroxyurea,DB00380,DB01005,ACH-000750,skin,-11.7424430473122,0.0,0.1955426335334777
6462,Dexrazoxane,hydroxyurea,DB00380,DB01005,ACH-000706,lung,-8.37763785869701,0.0,0.2308558523654937
6463,Dexrazoxane,hydroxyurea,DB00380,DB01005,ACH-000997,large_intestine,-20.905904012359,0.0,0.2268590331077575
6464,Dexrazoxane,hydroxyurea,DB00380,DB01005,ACH-000428,kidney,-1.68025549670326,0.0,0.2906460464000702
6465,Lapatinib,hydroxyurea,DB01259,DB01005,ACH-000288,breast,-2.70489025900417,0.0,0.2118545770645141
6466,Lapatinib,hydroxyurea,DB01259,DB01005,ACH-000046,kidney,-15.2932381095839,0.0,0.1921956092119217
6467,Lapatinib,hydroxyurea,DB01259,DB01005,ACH-000966,ovary,-12.9476616081955,0.0,0.2132882475852966
6468,Lapatinib,hydroxyurea,DB01259,DB01005,ACH-000825,lung,-0.0280859329744916,0.0,0.1954699158668518
6469,Lapatinib,hydroxyurea,DB01259,DB01005,ACH-000861,lung,-7.69565645814964,0.0,0.2123996168375015
6470,Lapatinib,hydroxyurea,DB01259,DB01005,ACH-000750,skin,-5.54030154019208,0.0,0.1977742612361908
6471,Lapatinib,hydroxyurea,DB01259,DB01005,ACH-000555,kidney,-37.1891063536485,0.0,0.2204811573028564
6472,Lapatinib,hydroxyurea,DB01259,DB01005,ACH-000232,brain,5.30335421891915,1.0,0.2136390209197998
6473,Lapatinib,hydroxyurea,DB01259,DB01005,ACH-000147,breast,-11.0645103848775,0.0,0.2566048502922058
6474,Lapatinib,hydroxyurea,DB01259,DB01005,ACH-000090,prostate,-3.22087360530693,0.0,0.2163410931825637
6475,mitoxantrone,hydroxyurea,DB01204,DB01005,ACH-000504,brain,-58.8962370201319,0.0,0.2269589006900787
6476,mitoxantrone,hydroxyurea,DB01204,DB01005,ACH-000900,lung,-59.9372370201319,0.0,0.2122659534215927
6477,mitoxantrone,hydroxyurea,DB01204,DB01005,ACH-000376,brain,4.85289421136871,1.0,0.1590442657470703
6478,mitoxantrone,hydroxyurea,DB01204,DB01005,ACH-000971,large_intestine,-5.16807449384299,0.0,0.2116768062114715
6479,mitoxantrone,hydroxyurea,DB01204,DB01005,ACH-000046,kidney,-3.51070032489323,0.0,0.2060865759849548
6480,mitoxantrone,hydroxyurea,DB01204,DB01005,ACH-000001,ovary,-4.53615876024122,0.0,0.176637515425682
6481,mitoxantrone,hydroxyurea,DB01204,DB01005,ACH-000861,lung,-45.1144408197539,0.0,0.2192910313606262
6482,mitoxantrone,hydroxyurea,DB01204,DB01005,ACH-000551,haematopoietic_and_lymphoid,-45.9868620949009,0.0,0.2078705579042434
6483,mitoxantrone,hydroxyurea,DB01204,DB01005,ACH-000148,breast,-16.7891859409172,0.0,0.2265083193778991
6484,mitoxantrone,hydroxyurea,DB01204,DB01005,ACH-000147,breast,-36.3267198082519,0.0,0.2600885927677154
6485,mitoxantrone,hydroxyurea,DB01204,DB01005,ACH-000696,ovary,-12.1903289710019,0.0,0.2105596661567688
6486,mitoxantrone,hydroxyurea,DB01204,DB01005,ACH-000428,kidney,-40.8471706119078,0.0,0.2535871267318725
6487,Lenalidomide,hydroxyurea,DB00480,DB01005,ACH-000615,skin,6.67841722803998,1.0,0.1870735585689544
6488,Lenalidomide,hydroxyurea,DB00480,DB01005,ACH-000343,lung,-1.14876170304797,0.0,0.2307748049497604
6489,Lenalidomide,hydroxyurea,DB00480,DB01005,ACH-000825,lung,-0.662288316956016,0.0,0.2196242213249206
6490,Lenalidomide,hydroxyurea,DB00480,DB01005,ACH-000552,large_intestine,-2.22786341259177,0.0,0.2059733867645263
6491,Lenalidomide,hydroxyurea,DB00480,DB01005,ACH-000555,kidney,-0.712036370391894,0.0,0.2284033894538879
6492,Navelbine ditartrate (TN),hydroxyurea,DB00361,DB01005,ACH-000900,lung,-23.8332136898613,0.0,0.1667775213718414
6493,Navelbine ditartrate (TN),hydroxyurea,DB00361,DB01005,ACH-000376,brain,-7.86863854055079,0.0,0.1865786164999008
6494,Navelbine ditartrate (TN),hydroxyurea,DB00361,DB01005,ACH-000655,brain,-28.534505657449,0.0,0.1795718520879745
6495,Navelbine ditartrate (TN),hydroxyurea,DB00361,DB01005,ACH-000649,kidney,-24.4987493038343,0.0,0.179586187005043
6496,Navelbine ditartrate (TN),hydroxyurea,DB00361,DB01005,ACH-000551,haematopoietic_and_lymphoid,-40.076554981159,0.0,0.165034681558609
6497,Navelbine ditartrate (TN),hydroxyurea,DB00361,DB01005,ACH-000367,lung,-23.5794363055825,0.0,0.1739746779203415
6498,Navelbine ditartrate (TN),hydroxyurea,DB00361,DB01005,ACH-000433,kidney,-6.41885182909551,0.0,0.1740650385618209
6499,Pemetrexed,hydroxyurea,DB00642,DB01005,ACH-000463,lung,5.64891683069882,1.0,0.2048794329166412
6500,Pemetrexed,hydroxyurea,DB00642,DB01005,ACH-000971,large_intestine,-2.36604709073136,0.0,0.1991472840309143
6501,Pemetrexed,hydroxyurea,DB00642,DB01005,ACH-000655,brain,-34.1891841824291,0.0,0.1962610930204391
6502,Pemetrexed,hydroxyurea,DB00642,DB01005,ACH-000343,lung,-59.0311721936545,0.0,0.1800343245267868
6503,Pemetrexed,hydroxyurea,DB00642,DB01005,ACH-000750,skin,-24.7227159007036,0.0,0.1769395917654037
6504,Pemetrexed,hydroxyurea,DB00642,DB01005,ACH-000617,ovary,-26.1975308078913,0.0,0.1968802958726883
6505,Pemetrexed,hydroxyurea,DB00642,DB01005,ACH-000147,breast,-1.29577126902728,0.0,0.2086103558540344
6506,Pemetrexed,hydroxyurea,DB00642,DB01005,ACH-000019,breast,-0.0247549014551352,0.0,0.194785863161087
6507,MEGESTROL ACETATE,hydroxyurea,DB00351,DB01005,ACH-000477,skin,-1.25830094712313,0.0,0.209153264760971
6508,MEGESTROL ACETATE,hydroxyurea,DB00351,DB01005,ACH-000971,large_intestine,-9.48771803929381,0.0,0.1581026762723922
6509,MEGESTROL ACETATE,hydroxyurea,DB00351,DB01005,ACH-000651,large_intestine,-3.59400438669274,0.0,0.1358534544706344
6510,MEGESTROL ACETATE,hydroxyurea,DB00351,DB01005,ACH-000273,brain,-5.90429286545271,0.0,0.2037199437618255
6511,MEGESTROL ACETATE,hydroxyurea,DB00351,DB01005,ACH-000001,ovary,-2.77903447197668,0.0,0.1179364845156669
6512,MEGESTROL ACETATE,hydroxyurea,DB00351,DB01005,ACH-000681,lung,-0.0415079689640457,0.0,0.1770855337381363
6513,MEGESTROL ACETATE,hydroxyurea,DB00351,DB01005,ACH-000825,lung,-10.5407079840613,0.0,0.1474655419588089
6514,MEGESTROL ACETATE,hydroxyurea,DB00351,DB01005,ACH-000148,breast,-8.17371682629439,0.0,0.1590503007173538
6515,MEGESTROL ACETATE,hydroxyurea,DB00351,DB01005,ACH-000849,breast,-9.01310140737726,0.0,0.1827684938907623
6516,MEGESTROL ACETATE,hydroxyurea,DB00351,DB01005,ACH-000706,lung,-7.15482915390715,0.0,0.1990538388490677
6517,Gefitinib,hydroxyurea,DB00317,DB01005,ACH-000477,skin,-20.7096392643284,0.0,0.2766058146953583
6518,Gefitinib,hydroxyurea,DB00317,DB01005,ACH-000376,brain,-0.277104868275219,0.0,0.2603902518749237
6519,Gefitinib,hydroxyurea,DB00317,DB01005,ACH-000273,brain,-3.87877664727819,0.0,0.2628756463527679
6520,Gefitinib,hydroxyurea,DB00317,DB01005,ACH-000343,lung,-14.9238029637505,0.0,0.2348365038633346
6521,Gefitinib,hydroxyurea,DB00317,DB01005,ACH-000551,haematopoietic_and_lymphoid,-7.9523588534958,0.0,0.2642535269260406
6522,Gefitinib,hydroxyurea,DB00317,DB01005,ACH-000617,ovary,-33.5367256963132,0.0,0.2585422098636627
6523,Gefitinib,hydroxyurea,DB00317,DB01005,ACH-000428,kidney,-23.3188802674874,0.0,0.3243215382099151
6524,23541-50-6,hydroxyurea,DB00694,DB01005,ACH-000463,lung,-2.94358927934248,0.0,0.1873105317354202
6525,23541-50-6,hydroxyurea,DB00694,DB01005,ACH-000477,skin,-9.86024876313197,0.0,0.2095000594854354
6526,23541-50-6,hydroxyurea,DB00694,DB01005,ACH-000971,large_intestine,-11.1955923646289,0.0,0.1754232048988342
